_id,objectid,unicode,name,facility_type,type_code,center,center_code,feature_name,website,capacity,access_to_fire_extinguisher,access_to_kitchenette,access_to_parking_lot,access_to_playground,access_to_restrooms,access_to_spray_park,access_to_vending_machines,ada_accessible_facility,ada_accessible_playground_near,ada_accessible_port_a_john_near,ada_accessible_restroom,bocci_court,furniture_chairs,furniture_tables,indoor_air_conditioning,indoor_audio_system,indoor_heating,indoor_television,outdoor_basketball_courts_near,outdoor_fishing,outdoor_grill,outdoor_horseshoe_pits_near,outdoor_lake_view,outdoor_lighting,outdoor_swimming_pool_near,outdoor_volleyball,outdoor_water_spigot,outlet_data,outlet_power,outlet_telephone,pet_friendly,port_a_john_near,smoking_not_permitted,smoking_permitted,x,y,x2,y2
6867,1997,,Boating Area,Boating,,North Park,NP,Boating Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.002633942739,40.361652472758,1341787.5679888,471115.788990647
6868,1998,,Marshall Island,Other,,North Park,NP,Marshall Island,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.01155526007,40.365013339182,1338080.47927439,474613.086457983
6869,1999,,Acid Mine Remediation Ponds,Other,,Boyce Park,BP,Acid Mine Remediation Ponds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.445510717149,40.274823811032,1412428.18983063,417961.83033815
6870,2000,,Water Spray Park,Pool,,Deer Lakes Park,DL,Water Spray Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.494813055298,40.370834235513,1391120.96243206,475149.456448227
6871,2001,,Bocce Ball Court,Court - Bocce,,White Oak Park,WO,Bocce Ball Court,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.472988506407,40.20444345006,1399476.95162556,375360.694083899
6872,2002,,Cedar VolleyBall Court,Court - Volleyball,,White Oak Park,WO,Cedar VolleyBall Court,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.474937816606,40.200783685609,1397882.24188848,371693.211917564
6873,2003,,Magnoila Volleyball Court,Court - Volleyball,,White Oak Park,WO,Magnoila Volleyball Court,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.474609895988,40.202007993791,1398164.81087714,372925.904334053
6874,2004,,Tulip Tree Volleyball Court,Court - Volleyball,,White Oak Park,WO,Tulip Tree Volleyball Court,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.475412272497,40.195726342569,1397490.11701655,370632.06574589
6875,2005,,Sumac Horseshoe Court,Court - Horseshoes,,White Oak Park,WO,Sumac Horseshoe Court,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.475843277735,40.201926513534,1397208.09789555,372865.619349644
6876,2006,,Tulip Tree Horseshoe Courts,Court - Horseshoes,,White Oak Park,WO,Tulip Tree Horseshoe Courts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.475516936186,40.195774956685,1397410.22708447,370683.126339316
6877,2007,,Blue Spruce Horseshoe Court,Court - Horseshoes,,White Oak Park,WO,Blue Spruce Horseshoe Court,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.475810524974,40.195987520983,1397187.92142673,370903.442499727
6878,2008,,Beech Horseshoe Court,Court - Horseshoes,,White Oak Park,WO,Beech Horseshoe Court,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.475131346567,40.202301834784,1397768.03312738,373232.52773656
6879,2009,,Off-Leash Dog Park,Dog Park,,North Park,NP,Off-Leash Dog Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.01242646652,40.370666962383,1337451.91196197,476303.245807305
6880,2010,,Latodami Nature Center Barn,Building,,North Park,NP,Nature Center Barn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.014659125139,40.371436882689,1335750.91142698,477126.505643725
6881,2011,,Eagle's Nest,Shelter,130,North Park,NP,Eagle's Nest,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,-80.013130052143,40.37098718819,1336917.88054971,476641.171312556
6882,2012,,Carp Field,Field - Multipurpose,,Deer Lakes Park,DL,Carp Field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.492168401434,40.373356216986,1393219.66656797,477652.999997556
6883,2013,,Wisconsin,Shelter,130,North Park,NP,Wisconsin,https://www.alleghenycounty.us/parks/north-park/wisconsin.aspx,40,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,-80.00356395025,40.363744783453,1341124.67003639,473250.806046054
6884,2014,,Bobcat,Shelter,,Boyce Park,BP,Bobcat,https://www.alleghenycounty.us/parks/boyce/bobcat.aspx,,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,-79.451509571805,40.281126292278,1410936.51925756,420326.22915265
6885,2015,,Scout Campsite,Campsite,,Deer Lakes Park,DL,Scout Campsite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.490981802869,40.373859286994,1394146.2703578,478140.502303392
6886,2016,,Hemlock Court,Wedding Site,,Hartwood Acres Park,HA,Hemlock Court,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.54303433626,40.34127260203,1368930.62262647,457905.06081897
6887,2017,,COG Shooting Range,Building,,Round Hill Park,RH,COG Shooting Range,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.501120944834,40.135287429883,1386005.77515589,334017.640615314
6888,2018,,Boathouse,Building,,North Park,NP,Boathouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.002623085933,40.361736713247,1341798.11783648,471200.796366557
6889,2019,,Scout Campsite,Campsite,,Harrison Hills Park,HH,Scout Campsite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.420435243015,40.392281881331,1427175.63704172,487938.719583556
6890,2020,,Park Ranger Office,Building,,South Park,SP,Park Ranger Office,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.002204174443,40.190713477371,1339457.98767422,366972.509416729
6891,2021,,Wave Pool,Pool,,South Park,SP,Wave Pool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.005530375958,40.184720488604,1336830.72193138,365022.368960053
6892,2022,,Tennis Courts,Court - Tennis,,South Park,SP,Tennis Courts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.594233596098,40.182118918371,1342414.30197155,362246.303317979
6893,2023,,Harvest,Shelter,130,Round Hill Park,RH,Harvest,https://www.alleghenycounty.us/parks/round-hill/harvest.aspx,,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,-79.511472205148,40.144858452013,1381215.60429005,339770.293808147
6894,2024,,Pittsburgh Botanic Garden,Building,,Settler's Cabin Park,SC,Pittsburgh Botanic Garden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.101262414805,40.25015788831,1294712.00006664,404037.333252817
6895,2025,,Tennis Courts,Court - Tennis,,Settler's Cabin Park,SC,Tennis Courts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.092664401574,40.25472878151,1298393.05208772,408563.889816478
6896,2026,,Dogwood Volleyball Court,Court - Volleyball,,White Oak Park,WO,Dogwood Volleyball Court,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.474695728083,40.201311723183,1398082.04037338,372223.058954984
6897,2027,,Sumac Volleyball Court,Court - Volleyball,,White Oak Park,WO,Sumac Volleyball Court,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.475730051793,40.201949095819,1397296.28013389,372886.430331647
6898,2028,,Splash Park,Shelter,130,Deer Lakes Park,DL,Splash Park,,,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,-79.494804174149,40.370734645586,1391125.43552022,475048.540311471
6899,2029,,Park Manager Building,Building,,Deer Lakes Park,DL,Park Manager Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.485312371036,40.365175278877,1395322.29064356,473371.557116896
6900,2030,,Blue Gill,Shelter,130,Deer Lakes Park,DL,Blue Gill,,,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,-79.491433074508,40.371894403537,1393751.80165856,476160.782837644
6901,2031,,Veterans 2,Shelter,130,Deer Lakes Park,DL,Veterans 2,https://www.alleghenycounty.us/parks/deer-lakes/veterans-2.aspx,75,No,No,Yes,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,Yes,No,No,Yes,No,No,-79.493981805889,40.371517147117,1391778.04445122,475825.268744901
6902,2032,,Veterans 1,Shelter,130,Deer Lakes Park,DL,Veterans 1,https://www.alleghenycounty.us/parks/deer-lakes/veterans-1.aspx,75,No,No,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,Yes,No,No,Yes,No,No,-79.493686798516,40.371497696345,1392005.00134639,475800.239923567
6903,2033,,Pike,Shelter,130,Deer Lakes Park,DL,Pike,https://www.alleghenycounty.us/parks/deer-lakes/pike-1.aspx,,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,-79.49018600378,40.374036866738,1394763.89641914,478305.791014805
6904,2034,,Carp 1,Shelter,130,Deer Lakes Park,DL,Carp 1,https://www.alleghenycounty.us/parks/deer-lakes/carp-1.aspx,180,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,-79.492540231011,40.373319821717,1392932.18157864,477622.908850387
6905,2035,,Trout,Shelter,130,Deer Lakes Park,DL,Trout,https://www.alleghenycounty.us/parks/deer-lakes/trout.aspx,120,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,-79.490792680227,40.373312826039,1394279.09620763,477584.230450064
6906,2036,,Carp 2,Shelter,130,Deer Lakes Park,DL,Carp 2,https://www.alleghenycounty.us/parks/deer-lakes/carp-2.aspx,75,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,-79.491919737353,40.373294905158,1393409.89059697,477586.471915394
6907,2037,,Anglers,Shelter,130,Deer Lakes Park,DL,Anglers,https://www.alleghenycounty.us/parks/deer-lakes/anglers.aspx,60,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,-79.491295134098,40.37108684144,1393838.98127422,475341.278571144
6908,2038,,Minnow,Shelter,130,Deer Lakes Park,DL,Minnow,https://www.alleghenycounty.us/parks/deer-lakes/minnow-2.aspx,,No,No,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,-79.492374573727,40.374421217942,1393086.04117906,478734.193701312
6909,2039,,Arrowhead,Shelter,130,Settler's Cabin Park,SC,Arrowhead,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,-80.092041275986,40.252291012908,1298807.54371281,406084.800614566
6910,2040,,Broken Branch Bathroom,Restroom,,Harrison Hills Park,HH,Broken Branch Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.415250290422,40.38590740447,1428035.66189647,485516.208024397
6911,2041,,Oak Bathroom,Restroom,,Harrison Hills Park,HH,Oak Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.420339290727,40.390062191749,1427199.94932905,485691.339563891
6912,2042,,Ox Roast Bathroom,Restroom,,Harrison Hills Park,HH,Ox Roast Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.413962976027,40.390073779752,1429031.36102055,485662.672298387
6913,2043,,Wake Robin Bathroom,Restroom,,Harrison Hills Park,HH,Wake Robin Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.415681776368,40.390508779311,1427716.59396505,486131.979758725
6914,2044,,Baneberry Bathroom,Restroom,,Harrison Hills Park,HH,Baneberry Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.420507023563,40.390965817172,1427090.90197498,486608.42828089
6915,2045,,Bob White Bathroom,Restroom,,Harrison Hills Park,HH,Bob White Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.415707315597,40.390927197612,1427706.25934005,486555.744331136
6916,2046,,Yakaon Bathroom,Restroom,,Harrison Hills Park,HH,Yakaon Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.420810259713,40.392348533135,1426888.17239356,488012.540958226
6917,2047,,Carp Bathroom,Restroom,,Deer Lakes Park,DL,Carp Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.492410189689,40.373494741961,1393036.57802339,477797.521690145
6918,2048,,Pike Bathroom,Restroom,,Deer Lakes Park,DL,Pike Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.490288547099,40.373958423054,1394682.99599038,478228.280014977
6919,2049,,Veteran's Bathroom,Restroom,,Deer Lakes Park,DL,Veteran's Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.49368601827,40.371750080296,1392011.60894471,476055.562247559
6920,2050,,Walleye Bathroom,Restroom,,Deer Lakes Park,DL,Walleye Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.490499854034,40.371188792125,1394454.48693298,475430.054640308
6921,2051,,Minnow Bathroom,Restroom,,Deer Lakes Park,DL,Minnow Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.492254815327,40.374121933213,1393171.2427803,478429.239586815
6922,2052,,Wagman Observatory Bathroom,Restroom,,Deer Lakes Park,DL,Wagman Observatory Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.484383079283,40.373397893811,1396138.5242473,477626.84256956
6923,2053,,Spray Park Bathroom,Restroom,,Deer Lakes Park,DL,Spray Park Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.494782797331,40.37088372668,1391145.46828856,475198.977018476
6924,2054,,Lower Dogwood Bathroom,Restroom,,White Oak Park,WO,Lower Dogwood Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.47421202551,40.201354453736,1398457.50189281,372257.611707389
6925,2055,,Mountain Ash Bathroom,Restroom,,White Oak Park,WO,Mountain Ash Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.473459565295,40.201514443112,1399043.76614022,372405.980833232
6926,2056,,Magnolia Bathroom,Restroom,,White Oak Park,WO,Magnolia Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.474836369047,40.201948624669,1397988.09863214,372869.906742647
6927,2057,,Cedar Bathroom,Restroom,,White Oak Park,WO,Cedar Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.474796272167,40.200875590318,1397993.97657314,371783.647432223
6928,2058,,Pine Bathroom,Restroom,,White Oak Park,WO,Pine Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.475026135889,40.200247874162,1397801.29913697,371152.741541803
6929,2059,,Tulip Tree Bathroom,Restroom,,White Oak Park,WO,Tulip Tree Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.475273943055,40.195885150752,1397600.9386453,370790.240298316
6930,2060,,Blue Spruce Bathroom,Restroom,,White Oak Park,WO,Blue Spruce Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.480037438622,40.200277804507,1397019.06448098,371201.186982974
6931,2061,,Maple Bathroom,Restroom,,White Oak Park,WO,Maple Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.475317461303,40.200702072383,1397586.4170208,371617.463381395
6932,2062,,Redwood Bathroom,Restroom,,White Oak Park,WO,Redwood Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.475852348909,40.201597234098,1397193.34300381,372532.665619224
6933,2063,,Playground Bathroom,Restroom,,White Oak Park,WO,Playground Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.473108836709,40.204538894372,1399386.04235855,375459.404844478
6934,2064,,Mansion Bathroom,Restroom,,Hartwood Acres Park,HA,Mansion Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.543192625472,40.341343401419,1368810.26033439,457979.67156215
6935,2065,,Amphitheater Bathroom,Restroom,,Hartwood Acres Park,HA,Amphitheater Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.55268722684,40.340696656315,1364555.31247947,457429.395431727
6936,2066,,Ballfield Bathroom,Restroom,,Boyce Park,BP,Ballfield Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.441617523479,40.283233953845,1415536.97068655,422355.620763138
6937,2067,,Meadow Bathroom,Restroom,,Round Hill Park,RH,Meadow Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.512473591,40.144352566318,1380427.14392473,339277.036920637
6938,2070,,Visitors Center Bathroom,Restroom,,Round Hill Park,RH,Visitors Center Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.510994963885,40.142942822712,1381539.39793381,337823.577557221
6939,2072,,Algonquin Bathroom,Restroom,,Settler's Cabin Park,SC,Algonquin Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.092643010563,40.260014012793,1298445.0365638,409863.533542648
6940,2073,,Cayuga Bathroom,Restroom,,Settler's Cabin Park,SC,Cayuga Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.093971057333,40.260419068924,1297429.6862323,410301.285291806
6941,2074,,Moccasin Bathroom,Restroom,,Settler's Cabin Park,SC,Moccasin Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.093952636876,40.255672908301,1297423.31288548,409546.107340232
6942,2075,,Mingo,Shelter,130,Settler's Cabin Park,SC,Mingo,https://www.alleghenycounty.us/parks/settlers-cabin/mingo.aspx,,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,-80.093974895225,40.254665204899,1297378.27065273,408527.221254647
6943,2076,,Seneca Bathroom,Restroom,,Settler's Cabin Park,SC,Seneca Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.09310342092,40.253372249932,1298016.2500198,407200.927647397
6944,2077,,Arrowhead Bathroom,Restroom,,Settler's Cabin Park,SC,Arrowhead Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.09195475703,40.252359409737,1298876.31555688,406152.165965393
6945,2078,,Chippewa Bathroom,Restroom,,Settler's Cabin Park,SC,Chippewa Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.092402561299,40.254060233885,1298577.02284838,407882.092623636
6946,2082,,Forbes Bathroom,Restroom,,South Park,SP,Forbes Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.001958835941,40.190672715346,1339646.90461922,366926.421254307
6947,2083,,Spreading Oak Bathroom,Restroom,,South Park,SP,Spreading Oak Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.000942983923,40.195185257652,1340549.96449289,371471.205799893
6948,2084,,Bathroom,Restroom,,South Park,SP,Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.594495722008,40.182456074565,1342219.96935497,362592.531628147
6949,2085,,Black Ash Bathroom,Restroom,,South Park,SP,Black Ash Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.593975375946,40.181291902891,1342593.01880573,361404.614384562
6950,2086,,Museum Building Batroom,Restroom,,South Park,SP,Museum Building Batroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.595193812858,40.181098536939,1341644.36715972,361233.012693644
6951,2087,,Children's Playground Bathroom,Restroom,,South Park,SP,Children's Playground Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.594807843122,40.182552597809,1341980.72967598,362696.323743388
6952,2088,,Harbor Bathroom,Restroom,,South Park,SP,Harbor Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.001563697595,40.185143183345,1339913.36241964,365371.342671558
6953,2089,,Circleview Bathroom,Restroom,,South Park,SP,Circleview Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.004904197856,40.191371476281,1337384.37567972,367691.647086054
6954,2090,,100 Acre Bathroom,Restroom,,South Park,SP,100 Acre Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.003619675317,40.200107567411,1338501.61491506,372457.165442139
6955,2091,,Sesqui Bathroom,Restroom,,South Park,SP,Sesqui Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.003483824107,40.183206440533,1338376.33432572,363450.159834146
6956,2092,,Horse Show Bathroom,Restroom,,South Park,SP,Horse Show Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.593801937571,40.180934015019,1342718.14486781,361039.162687644
6957,2093,,J.C. Stone Bathroom,Restroom,,North Park,NP,J.C. Stone Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.004038707498,40.354680209143,1340627.42628022,468136.638124809
6958,2094,,Donora Bathroom,Restroom,,North Park,NP,Donora Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.590421640994,40.351927567992,1347973.05528972,465163.125042975
6959,2095,,Garner Bathroom,Restroom,,North Park,NP,Garner Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-80.002716391987,40.354167106827,1341633.84093405,467591.468611479
6960,2096,,Point Bathroom,Restroom,,North Park,NP,Point Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.595863966405,40.354672659907,1343846.5343433,468046.763960734
6961,2097,,Richland Bathroom,Restroom,,North Park,NP,Richland Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.595137084135,40.353393125131,1344374.11071597,466738.053979725
6962,2098,,Pie Traynor Field Bathroom,Restroom,,North Park,NP,Pie Traynor Field Bathroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-79.592487502048,40.35134088403,1346364.74223338,464609.982776567
